transaction_id,customer_id,transaction_date,amount
T00735,C0158,2024-01-07,330.66
T00736,C0020,2024-03-09,28.21
T00737,C0421,2024-02-13,363.55
T00738,C0131,2023-07-27,28.67
T00739,C0329,2023-05-13,50.51
T00740,C0122,2023-12-05,76.05
T00741,C0041,2023-07-15,36.6
T00742,C0167,2023-09-19,35.86
T00743,C0410,2023-10-09,47.21
T00744,C0130,2024-01-04,297.32
T00745,C0023,2023-04-13,60.87
T00746,C0279,2023-04-30,87.6
T00747,C0251,2023-07-02,116.38
T00748,C0400,2024-02-27,126.67
T00749,C0009,2023-01-09,112.37
T00750,C0013,2023-02-14,55.82
T00751,C0412,2023-09-01,33.89
T00752,C0411,2023-09-27,49.82
T00753,C0307,2023-04-22,42.71
T00754,C0320,2023-02-24,35.99
T00755,C0052,2024-01-28,26.86
T00756,C0209,2023-01-15,230.84
T00757,C0038,2023-02-06,215.41
T00758,C0100,2023-06-27,28.88
T00759,C0193,2023-05-07,39.25
T00760,C0402,2023-04-27,36.27
T00761,C0191,2023-12-06,49.77
T00762,C0051,2023-03-13,42.12
T00763,C0393,2023-12-18,243.7
T00764,C0141,2023-04-21,31.59
T00765,C0168,2023-05-29,42.84
T00766,C0311,2023-07-04,31.31
T00767,C0109,2023-04-15,319.86
T00768,C0207,2023-05-27,212.96
T00769,C0427,2023-08-09,119.58
T00770,C0300,2023-11-10,66.63
T00771,C0110,2023-12-17,40.82
T00772,C0196,2024-01-09,43.78
T00773,C0417,2023-01-06,68.89
T00774,C0152,2023-09-17,134.65
T00775,C0420,2023-10-26,48.06
T00776,C0243,2023-12-15,52.92
T00777,C0128,2023-02-11,93.71
T00778,C0105,2023-09-16,45.36
T00779,C0010,2024-01-20,90.82
T00780,C0356,2024-05-06,61.72
T00781,C0148,2024-03-14,27.62
T00782,C0365,2023-09-28,63.65
T00783,C0364,2023-02-16,213.99
T00784,C0140,2023-03-26,51.02
T00785,C0190,2023-06-23,54.24
T00786,C0402,2023-02-27,30.12
T00787,C0094,2024-04-23,96.6
T00788,C0229,2023-07-18,166.91
T00789,C0063,2023-07-28,57.65
T00790,C0340,2023-09-05,45.61
T00791,C0025,2023-07-30,260.32
T00792,C0268,2023-02-08,127.51
T00793,C0405,2023-09-09,87.8
T00794,C0281,2023-05-11,52.35
T00795,C0011,2024-02-18,43.71
T00796,C0320,2023-10-18,119.34
T00797,C0201,2023-09-07,80.33
T00798,C0126,2024-03-16,80.14
T00799,C0306,2024-02-17,30.74
T00800,C0190,2024-03-09,78.84
T00801,C0089,2024-03-21,154.76
T00802,C0355,2023-02-21,245.03
T00803,C0116,2024-01-09,33.46
T00804,C0352,2023-01-14,99.81
T00805,C0177,2024-02-23,88.01
T00806,C0014,2023-06-05,190.76
T00807,C0257,2024-03-17,129.35
T00808,C0209,2023-01-30,276.99
T00809,C0281,2023-03-31,266.48
T00810,C0328,2024-01-26,44.18
T00811,C0325,2023-06-16,121.92
T00812,C0389,2023-12-17,81.71
T00813,C0105,2023-03-10,43.12
T00814,C0147,2023-06-12,41.26
T00815,C0279,2023-08-30,31.34
T00816,C0009,2024-05-09,144.06
T00817,C0118,2024-01-18,54.42
T00818,C0094,2023-02-21,170.85
T00819,C0434,2023-05-22,95.3
T00820,C0144,2023-03-04,108.98
T00821,C0289,2023-10-19,50.86
T00822,C0386,2023-04-01,70.84
T00823,C0014,2023-06-01,64.87
T00824,C0257,2024-02-28,45.16
T00825,C0346,2023-06-06,159.01
T00826,C0186,2023-11-05,97.98
T00827,C0345,2023-12-31,27.86
T00828,C0400,2023-05-30,153.58
T00829,C0207,2023-11-24,33.41
T00830,C0346,2023-09-28,63.78
T00831,C0431,2024-01-04,88.52
T00832,C0172,2023-03-10,25.58
T00833,C0270,2023-04-26,104.36
T00834,C0221,2023-07-11,105.85
T00835,C0152,2023-01-04,104.28
T00836,C0111,2023-03-16,38.39
T00837,C0183,2024-02-06,47.15
T00838,C0399,2023-10-25,46.31
T00839,C0339,2023-08-29,266.54
T00840,C0072,2023-01-30,30.24
T00841,C0418,2023-05-23,67.0
T00842,C0386,2023-11-22,178.74
T00843,C0283,2023-07-02,135.05
T00844,C0074,2024-03-12,154.63
T00845,C0355,2023-01-16,293.96
T00846,C0215,2023-04-21,61.74
T00847,C0328,2023-12-26,52.79
T00848,C0023,2023-07-20,27.34
T00849,C0068,2023-04-17,37.19
T00850,C0398,2024-01-14,86.92
T00851,C0373,2023-06-11,37.87
T00852,C0362,2023-10-10,124.97
T00853,C0093,2023-09-26,27.85
T00854,C0321,2024-04-28,47.53
T00855,C0324,2023-06-04,114.17
T00856,C0384,2023-03-14,47.13
T00857,C0063,2023-07-16,122.86
T00858,C0224,2023-08-31,436.6
T00859,C0225,2023-03-27,144.62
T00860,C0369,2023-10-14,56.37
T00861,C0346,2023-09-16,198.14
T00862,C0337,2023-10-13,28.94
T00863,C0103,2023-05-29,121.83
T00864,C0215,2023-12-21,26.77
T00865,C0192,2024-01-25,39.39
T00866,C0160,2024-04-20,354.17
T00867,C0372,2024-02-20,58.58
T00868,C0207,2024-03-01,153.82
T00869,C0269,2024-04-29,60.38
T00870,C0194,2023-07-09,162.46
T00871,C0380,2023-08-05,277.38
T00872,C0403,2024-02-20,67.89
T00873,C0152,2023-12-21,86.46
T00874,C0237,2023-03-27,99.29
T00875,C0088,2023-08-04,229.81
T00876,C0011,2024-02-27,47.25
T00877,C0187,2023-11-16,95.86
T00878,C0214,2023-04-28,54.45
T00879,C0015,2024-02-18,43.34
T00880,C0266,2024-03-22,31.66
T00881,C0297,2024-01-05,97.71
T00882,C0411,2024-04-24,185.33
T00883,C0073,2024-02-19,57.47
T00884,C0052,2023-03-28,85.33
T00885,C0128,2023-02-09,102.07
T00886,C0028,2023-06-10,65.17
T00887,C0065,2023-07-10,200.25
T00888,C0017,2023-01-25,58.8
T00889,C0351,2024-02-24,35.02
T00890,C0428,2023-06-01,36.66
T00891,C0138,2023-04-05,191.13
T00892,C0319,2024-03-17,356.76
T00893,C0229,2024-02-27,50.57
T00894,C0254,2023-02-15,36.63
T00895,C0210,2024-04-05,74.36
T00896,C0431,2023-05-18,117.72
T00897,C0294,2024-04-15,96.08
T00898,C0231,2024-04-10,251.36
T00899,C0241,2023-10-15,152.69
T00900,C0070,2023-12-19,177.43
T00901,C0104,2023-06-13,83.51
T00902,C0204,2024-02-16,54.73
T00903,C0053,2024-02-04,115.73
T00904,C0428,2023-01-16,68.36
T00905,C0375,2023-01-18,50.45
T00906,C0330,2023-05-16,37.39
T00907,C0054,2024-05-04,81.29
T00908,C0276,2024-04-08,92.65
T00909,C0335,2023-09-04,88.09
T00910,C0031,2023-09-05,34.29
T00911,C0135,2023-11-27,88.3
T00912,C0058,2023-07-17,38.83
T00913,C0105,2023-01-01,106.73
T00914,C0266,2023-07-09,67.08
T00915,C0010,2024-01-16,166.68
T00916,C0253,2024-04-04,137.97
T00917,C0295,2023-10-21,121.66
T00918,C0156,2024-04-20,115.48
T00919,C0158,2023-02-14,86.66
T00920,C0037,2024-03-17,29.73
T00921,C0119,2023-12-03,104.92
T00922,C0067,2024-01-20,72.18
T00923,C0242,2023-02-01,72.55
T00924,C0299,2024-01-27,60.73
T00925,C0213,2023-04-28,223.46
T00926,C0308,2023-10-23,46.52
T00927,C0101,2023-07-03,53.55
T00928,C0056,2023-07-10,272.35
T00929,C0332,2023-08-23,149.62
T00930,C0324,2023-08-26,26.06
T00931,C0239,2023-08-04,202.42
T00932,C0393,2023-03-15,44.28
T00933,C0231,2023-04-21,116.8
T00934,C0362,2023-04-13,85.4
T00935,C0381,2023-12-25,82.72
T00936,C0092,2023-03-15,119.92
T00937,C0279,2024-02-24,42.41
T00938,C0109,2024-04-17,37.99
T00939,C0317,2023-09-09,104.15
T00940,C0168,2023-04-24,50.75
T00941,C0300,2024-01-14,298.58
T00942,C0408,2023-11-09,70.04
T00943,C0435,2023-11-26,33.87
T00944,C0218,2023-12-05,111.83
T00945,C0222,2023-08-26,52.41
T00946,C0161,2023-06-22,37.06
T00947,C0016,2023-03-20,66.22
T00948,C0278,2024-04-08,274.78
T00949,C0057,2024-01-21,64.75
T00950,C0062,2023-04-03,57.0
T00951,C0363,2024-03-27,69.09
T00952,C0327,2023-02-19,25.91
T00953,C0242,2023-10-12,35.71
T00954,C0090,2023-08-11,167.12
T00955,C0072,2023-03-22,311.37
T00956,C0326,2023-09-23,37.89
T00957,C0030,2023-06-04,82.51
T00958,C0359,2024-01-08,279.34
T00959,C0407,2023-08-21,37.77
T00960,C0288,2024-02-03,40.46
T00961,C0086,2023-11-12,221.11
T00962,C0234,2023-08-24,116.73
T00963,C0235,2023-06-08,37.36
T00964,C0313,2024-02-09,62.5
T00965,C0365,2023-11-12,29.34
T00966,C0265,2023-09-08,67.51
T00967,C0287,2023-11-10,137.85
T00968,C0327,2024-02-29,85.55
T00969,C0393,2024-03-05,103.19
T00970,C0269,2023-10-28,54.68
T00971,C0186,2024-01-15,38.2
T00972,C0131,2023-10-09,25.99
T00973,C0291,2023-04-12,154.16
T00974,C0277,2023-02-20,100.93
T00975,C0320,2024-02-24,44.54
T00976,C0351,2023-02-21,65.65
T00977,C0180,2023-07-28,146.25
T00978,C0290,2023-11-03,83.03
T00979,C0377,2023-05-11,51.77
T00980,C0163,2023-09-27,48.31
T00981,C0271,2024-03-08,43.41
T00982,C0376,2023-07-24,155.18
T00983,C0096,2024-05-03,90.4
T00984,C0262,2023-08-07,117.62
T00985,C0365,2023-09-14,172.52
T00986,C0353,2023-07-04,349.92
T00987,C0288,2023-05-25,46.52
T00988,C0436,2024-05-10,39.97
T00989,C0083,2023-06-27,71.49
T00990,C0225,2024-04-26,27.68
T00991,C0412,2023-01-14,142.66
T00992,C0223,2023-09-03,186.41
T00993,C0118,2023-07-06,111.89
T00994,C0192,2023-12-03,48.4
T00995,C0079,2023-09-16,34.86
T00996,C0078,2023-12-20,61.11
T00997,C0147,2023-02-09,159.38
T00998,C0107,2023-03-30,57.06
T00999,C0382,2023-05-05,27.61
T01000,C0271,2024-03-25,49.04
T01001,C0390,2024-02-22,369.98
T01002,C0244,2024-04-18,109.68
T01003,C0073,2023-12-17,198.34
T01004,C0357,2023-01-09,136.83
T01005,C0354,2023-12-16,83.19
T01006,C0422,2023-03-25,37.07
T01007,C0026,2023-01-21,57.15
T01008,C0210,2024-04-21,90.73
T01009,C0092,2023-10-08,178.38
T01010,C0125,2023-12-24,48.47
T01011,C0435,2024-01-13,34.69
T01012,C0073,2023-06-21,86.37
T01013,C0123,2023-01-25,39.56
T01014,C0309,2024-01-28,95.69
T01015,C0184,2023-04-13,47.94
T01016,C0187,2023-07-09,44.7
T01017,C0198,2023-08-24,63.21
T01018,C0078,2024-02-14,92.46
T01019,C0348,2023-11-09,84.11
T01020,C0186,2023-02-06,46.05
T01021,C0344,2023-09-29,191.31
T01022,C0253,2023-10-20,33.73
T01023,C0013,2023-11-28,28.02
T01024,C0299,2023-06-01,94.23
T01025,C0076,2023-10-09,34.88
T01026,C0051,2023-01-20,77.72
T01027,C0275,2023-05-17,252.39
T01028,C0149,2024-04-15,114.94
T01029,C0219,2023-12-25,97.07
T01030,C0122,2023-01-29,89.14
T01031,C0211,2023-01-31,39.84
T01032,C0280,2023-01-19,67.51
T01033,C0026,2023-05-28,56.45
T01034,C0173,2024-04-15,254.44
T01035,C0156,2024-05-05,45.81
T01036,C0238,2023-10-10,72.83
T01037,C0376,2023-12-16,233.64
T01038,C0082,2023-12-07,141.76
T01039,C0356,2023-10-27,275.4
T01040,C0413,2023-06-12,95.3
T01041,C0273,2023-04-23,55.46
T01042,C0068,2024-03-30,156.43
T01043,C0044,2023-05-30,50.84
T01044,C0061,2023-11-26,38.5
T01045,C0123,2023-09-12,116.89
T01046,C0349,2023-03-28,101.41
T01047,C0196,2024-02-03,183.37
T01048,C0330,2023-12-16,270.11
T01049,C0409,2023-04-08,170.97
T01050,C0323,2024-02-01,29.64
T01051,C0111,2023-05-12,106.91
T01052,C0258,2024-04-10,140.19
T01053,C0089,2023-11-08,326.01
T01054,C0433,2024-02-11,60.21
T01055,C0198,2023-04-07,38.96
T01056,C0282,2023-04-08,168.77
T01057,C0200,2023-10-17,53.65
T01058,C0099,2023-12-22,93.39
T01059,C0027,2023-08-15,62.06
T01060,C0089,2023-05-25,63.6
T01061,C0146,2023-06-05,123.89
T01062,C0182,2023-09-27,58.64
T01063,C0257,2023-06-11,113.59
T01064,C0189,2023-04-22,26.08
T01065,C0240,2023-11-27,54.44
T01066,C0359,2023-07-04,53.82
T01067,C0387,2023-07-24,128.62
T01068,C0196,2023-04-07,53.33
T01069,C0297,2024-01-12,100.25
T01070,C0165,2023-02-24,112.48
T01071,C0307,2024-03-25,105.56
T01072,C0271,2024-04-26,94.34
T01073,C0008,2023-04-27,65.03
T01074,C0038,2023-04-03,60.05
T01075,C0114,2023-10-20,87.36
T01076,C0339,2024-03-27,29.94
T01077,C0056,2023-07-23,181.45
T01078,C0431,2023-10-09,155.86
T01079,C0359,2023-07-08,56.89
T01080,C0138,2024-04-20,87.74
T01081,C0102,2023-11-19,226.87
T01082,C0334,2023-03-25,48.77
T01083,C0177,2024-04-02,126.74
T01084,C0169,2023-06-29,31.48
T01085,C0339,2023-10-01,80.58
T01086,C0286,2023-06-30,186.54
T01087,C0261,2024-03-22,85.17
T01088,C0375,2023-06-30,96.83
T01089,C0223,2023-10-10,203.65
T01090,C0199,2023-10-14,119.24
T01091,C0211,2024-04-19,114.27
T01092,C0287,2023-04-16,91.21
T01093,C0180,2023-05-09,100.18
T01094,C0250,2023-09-19,147.11
T01095,C0231,2023-01-11,315.58
T01096,C0023,2023-06-11,143.98
T01097,C0048,2024-05-01,117.21
T01098,C0109,2024-04-12,35.92
T01099,C0296,2024-03-22,152.4
T01100,C0006,2023-06-30,124.88
T01101,C0038,2023-08-01,135.37
T01102,C0169,2024-04-13,44.71
T01103,C0356,2023-10-01,200.32
T01104,C0283,2023-01-21,32.68
T01105,C0203,2023-10-02,46.94
T01106,C0325,2023-09-17,106.58
T01107,C0313,2023-11-29,109.0
T01108,C0273,2024-04-10,53.19
T01109,C0244,2023-04-26,115.68
T01110,C0327,2024-02-17,61.82
T01111,C0047,2023-01-25,25.01
T01112,C0249,2024-03-15,38.31
T01113,C0079,2023-11-29,185.67
T01114,C0110,2023-09-11,43.89
T01115,C0013,2024-03-22,33.99
T01116,C0395,2024-02-15,110.98
T01117,C0380,2024-03-19,68.58
T01118,C0365,2023-07-30,144.44
T01119,C0090,2023-11-01,173.24
T01120,C0342,2023-11-17,165.3
T01121,C0348,2024-02-26,53.16
T01122,C0280,2023-12-05,77.82
T01123,C0221,2024-03-11,103.77
T01124,C0073,2023-09-14,54.14
T01125,C0234,2023-06-17,28.15
T01126,C0260,2023-12-03,76.34
T01127,C0113,2023-01-21,25.97
T01128,C0046,2023-03-27,250.65
T01129,C0274,2023-01-15,144.47
T01130,C0043,2023-02-19,40.99
T01131,C0208,2024-05-01,50.43
T01132,C0417,2023-10-31,329.88
T01133,C0349,2024-05-01,60.08
T01134,C0103,2024-02-20,139.84
T01135,C0124,2023-11-01,69.4
T01136,C0010,2023-07-15,174.69
T01137,C0329,2023-12-30,116.24
T01138,C0187,2023-10-28,26.74
T01139,C0031,2023-10-15,51.15
T01140,C0156,2024-01-23,86.23
T01141,C0060,2023-09-02,220.45
T01142,C0249,2024-03-24,33.07
T01143,C0387,2023-12-19,93.94
T01144,C0374,2024-03-30,51.98
T01145,C0270,2023-07-20,190.09
T01146,C0217,2023-07-12,133.67
T01147,C0399,2023-12-02,59.62
T01148,C0002,2023-05-26,38.71
T01149,C0024,2023-11-06,25.87
T01150,C0206,2023-05-07,97.79
T01151,C0320,2023-06-24,64.08
T01152,C0199,2023-05-14,53.35
T01153,C0356,2023-03-07,342.53
T01154,C0114,2024-01-28,72.07
T01155,C0280,2024-03-27,128.92
T01156,C0155,2023-12-31,39.65
T01157,C0165,2023-10-06,26.02
T01158,C0222,2023-09-03,65.54
T01159,C0091,2023-12-29,107.17
T01160,C0167,2023-08-25,77.98
T01161,C0207,2023-06-20,190.86
T01162,C0282,2023-02-20,67.68
T01163,C0065,2023-11-24,52.94
T01164,C0376,2023-12-25,210.81
T01165,C0004,2023-06-02,64.17
T01166,C0157,2023-03-21,48.57
T01167,C0249,2024-02-23,32.71
T01168,C0257,2023-05-25,143.24
T01169,C0235,2023-10-01,155.76
T01170,C0306,2023-06-04,27.54
T01171,C0366,2024-02-03,58.31
T01172,C0395,2023-12-03,128.94
T01173,C0074,2023-12-29,244.44
T01174,C0187,2023-11-21,60.59
T01175,C0062,2023-12-02,179.21
T01176,C0337,2023-05-23,62.53
T01177,C0164,2023-10-25,39.84
T01178,C0056,2024-05-08,25.26
T01179,C0111,2023-02-03,55.06
T01180,C0218,2023-10-31,60.67
T01181,C0240,2024-04-11,242.69
T01182,C0021,2024-01-27,42.31
T01183,C0141,2023-08-27,61.12
T01184,C0265,2023-05-18,26.91
T01185,C0139,2023-09-11,133.15
T01186,C0070,2023-01-05,210.01
T01187,C0385,2024-01-07,45.37
T01188,C0118,2023-06-25,67.03
T01189,C0198,2024-01-08,34.77
T01190,C0205,2024-02-14,70.78
T01191,C0214,2023-08-02,35.73
T01192,C0056,2023-12-30,80.57
T01193,C0287,2023-01-23,124.5
T01194,C0293,2023-11-14,85.45
T01195,C0175,2023-01-13,46.1
T01196,C0347,2024-01-28,57.75
T01197,C0370,2023-08-29,101.33
T01198,C0128,2023-10-03,91.83
T01199,C0431,2023-04-02,36.03
T01200,C0378,2023-04-18,164.8
T01201,C0325,2024-03-16,73.35
T01202,C0292,2023-08-17,38.29
T01203,C0288,2023-06-01,34.83
T01204,C0226,2023-04-18,277.62
T01205,C0064,2023-10-16,49.8
T01206,C0426,2024-02-08,204.43
T01207,C0048,2024-03-19,64.65
T01208,C0202,2023-06-25,61.57
T01209,C0337,2023-11-16,115.53
T01210,C0414,2023-10-13,25.74
T01211,C0405,2023-12-30,55.95
T01212,C0060,2023-11-25,52.03
T01213,C0397,2023-12-31,176.93
T01214,C0257,2023-08-29,81.49
T01215,C0065,2023-05-25,59.01
T01216,C0239,2023-12-22,48.2
T01217,C0289,2023-01-14,91.96
T01218,C0038,2023-10-02,37.34
T01219,C0025,2023-03-12,46.2
T01220,C0410,2023-11-11,51.07
T01221,C0059,2023-07-14,95.22
T01222,C0417,2023-12-19,60.04
T01223,C0357,2023-10-27,77.86
T01224,C0383,2024-02-20,103.83
T01225,C0297,2024-01-02,259.73
T01226,C0158,2023-01-11,133.56
T01227,C0057,2023-04-16,63.97
T01228,C0433,2023-09-15,128.46
T01229,C0048,2024-04-18,249.22
T01230,C0328,2024-01-16,76.89
T01231,C0433,2023-07-15,64.64
T01232,C0431,2023-05-25,31.09
T01233,C0056,2024-04-09,192.18
T01234,C0065,2023-08-08,46.22
T01235,C0268,2023-12-16,29.96
T01236,C0069,2024-02-28,82.79
T01237,C0216,2024-04-15,165.26
T01238,C0390,2023-06-23,64.15
T01239,C0089,2023-08-04,139.61
T01240,C0281,2023-04-03,160.77
T01241,C0257,2023-09-17,70.44
T01242,C0160,2024-02-26,92.04
T01243,C0234,2023-03-04,82.25
T01244,C0131,2023-01-29,235.01
T01245,C0049,2023-10-02,121.96
T01246,C0147,2023-12-13,219.61
T01247,C0316,2023-10-12,43.64
T01248,C0413,2024-04-28,52.86
T01249,C0434,2024-02-23,30.52
T01250,C0002,2024-01-07,76.97
T01251,C0329,2023-03-11,180.32
T01252,C0145,2024-01-14,54.68
T01253,C0366,2023-10-06,35.3
T01254,C0420,2023-08-19,30.32
T01255,C0061,2023-10-29,69.5
T01256,C0273,2023-09-12,38.44
T01257,C0049,2023-06-21,56.86
T01258,C0332,2024-03-07,153.6
T01259,C0404,2023-06-29,61.34
T01260,C0434,2023-09-21,95.6
T01261,C0131,2023-07-02,77.31
T01262,C0043,2023-11-18,120.08
T01263,C0057,2023-07-24,37.73
T01264,C0050,2024-02-28,214.84
T01265,C0178,2023-09-06,102.38
T01266,C0293,2023-08-01,48.7
T01267,C0046,2023-06-08,34.87
T01268,C0170,2024-05-14,37.16
T01269,C0271,2024-03-07,139.47
T01270,C0417,2023-04-10,91.52
T01271,C0336,2023-11-13,60.94
T01272,C0139,2023-04-22,55.36
T01273,C0247,2023-11-04,170.22
T01274,C0148,2023-06-15,180.82
T01275,C0230,2024-04-19,90.29
T01276,C0280,2023-02-05,80.76
T01277,C0125,2023-04-22,152.14
T01278,C0192,2023-03-28,128.77
T01279,C0374,2023-07-02,63.35
T01280,C0080,2023-03-26,31.48
T01281,C0094,2023-09-26,134.74
T01282,C0226,2023-06-14,38.86
T01283,C0065,2023-10-30,26.24
T01284,C0088,2023-03-31,164.01
T01285,C0088,2024-05-02,89.75
T01286,C0201,2024-03-30,191.69
T01287,C0214,2023-08-26,74.71
T01288,C0204,2024-05-01,220.77
T01289,C0401,2023-01-22,57.77
T01290,C0382,2023-06-16,121.69
T01291,C0089,2023-08-03,51.86
T01292,C0061,2023-02-27,25.09
T01293,C0271,2023-01-30,60.82
T01294,C0094,2024-02-06,125.39
T01295,C0307,2023-04-16,37.19
T01296,C0027,2024-02-06,77.71
T01297,C0214,2024-05-08,42.9
T01298,C0074,2023-11-26,30.82
T01299,C0061,2023-06-16,97.07
T01300,C0186,2023-12-16,252.69
T01301,C0031,2023-06-03,52.91
T01302,C0219,2023-11-23,90.18
T01303,C0012,2023-01-07,255.29
T01304,C0302,2023-07-16,103.84
T01305,C0415,2023-11-17,108.86
T01306,C0032,2023-02-15,39.79
T01307,C0160,2023-01-18,75.89
T01308,C0237,2024-02-01,59.31
T01309,C0227,2023-06-02,72.75
T01310,C0181,2024-05-02,146.02
T01311,C0317,2023-09-21,71.31
T01312,C0046,2023-03-15,29.87
T01313,C0341,2024-02-20,201.97
T01314,C0080,2023-05-25,84.03
T01315,C0135,2023-04-12,218.77
T01316,C0260,2023-12-01,88.71
T01317,C0308,2023-12-01,30.41
T01318,C0247,2023-05-01,85.37
T01319,C0159,2023-06-25,89.31
T01320,C0203,2023-03-04,43.09
T01321,C0112,2023-10-23,72.76
T01322,C0292,2024-05-13,71.14
T01323,C0438,2023-03-25,98.14
T01324,C0310,2023-01-15,47.54
T01325,C0119,2023-12-21,90.38
T01326,C0383,2023-05-14,45.68
T01327,C0017,2024-04-22,69.35
T01328,C0331,2023-05-01,34.82
T01329,C0414,2023-11-15,27.85
T01330,C0227,2024-01-27,53.99
T01331,C0361,2024-04-23,49.07
T01332,C0406,2023-05-08,64.18
T01333,C0117,2024-01-03,270.23
T01334,C0043,2024-01-02,80.4
T01335,C0368,2023-10-15,85.42
T01336,C0115,2023-10-28,238.03
T01337,C0283,2024-01-13,215.51
T01338,C0037,2023-06-29,186.63
T01339,C0302,2024-04-07,32.74
T01340,C0113,2023-03-23,100.45
T01341,C0035,2023-01-13,148.81
T01342,C0132,2023-01-24,160.4
T01343,C0336,2023-06-17,89.69
T01344,C0336,2023-09-27,26.32
T01345,C0410,2024-04-20,297.9
T01346,C0377,2024-04-03,72.93
T01347,C0228,2023-03-11,62.52
T01348,C0147,2023-11-14,62.68
T01349,C0122,2024-01-11,66.39
T01350,C0081,2023-03-30,45.8
T01351,C0173,2023-07-08,54.74
T01352,C0154,2023-09-14,341.79
T01353,C0150,2023-08-05,59.43
T01354,C0375,2024-03-25,81.11
T01355,C0058,2024-01-17,166.44
T01356,C0063,2023-02-01,81.22
T01357,C0156,2023-05-21,54.42
T01358,C0428,2023-06-10,80.64
T01359,C0356,2023-02-01,34.09
T01360,C0427,2023-11-08,35.45
T01361,C0421,2023-06-01,113.84
T01362,C0322,2023-12-13,212.09
T01363,C0401,2023-09-17,122.01
T01364,C0168,2023-08-04,30.82
T01365,C0166,2023-10-06,63.67
T01366,C0085,2023-10-12,25.19
T01367,C0137,2023-04-08,78.69
T01368,C0189,2024-02-09,41.1
T01369,C0400,2023-01-30,176.95
T01370,C0379,2023-03-31,33.26
T01371,C0002,2023-05-28,25.11
T01372,C0106,2023-05-24,69.99
T01373,C0364,2023-03-08,37.67
T01374,C0072,2024-03-08,125.45
T01375,C0427,2023-12-23,214.37
T01376,C0126,2023-02-27,28.21
T01377,C0170,2024-05-02,62.76
T01378,C0205,2024-03-03,456.2
T01379,C0313,2023-10-08,123.95
T01380,C0337,2023-10-06,254.62
T01381,C0195,2023-08-24,38.44
T01382,C0158,2024-03-18,43.77
T01383,C0141,2024-01-20,37.61
T01384,C0275,2023-12-19,52.0
T01385,C0007,2024-02-03,121.66
T01386,C0393,2023-05-08,38.52
T01387,C0054,2023-12-03,80.71
T01388,C0104,2024-04-26,48.52
T01389,C0342,2023-07-28,157.54
T01390,C0338,2024-03-11,25.5
T01391,C0061,2023-07-05,43.93
T01392,C0087,2023-06-18,94.71
T01393,C0258,2023-06-21,32.63
T01394,C0178,2023-09-17,72.1
T01395,C0242,2023-07-24,67.98
T01396,C0203,2024-03-27,168.56
T01397,C0031,2023-05-15,98.64
T01398,C0289,2023-02-15,101.56
T01399,C0080,2023-01-09,252.44
T01400,C0011,2024-04-15,327.82
T01401,C0417,2023-06-10,104.47
T01402,C0254,2023-10-16,80.36
T01403,C0384,2023-12-06,95.22
T01404,C0391,2024-01-23,61.15
T01405,C0384,2023-11-17,353.39
T01406,C0287,2023-04-16,116.56
T01407,C0176,2023-10-17,50.79
T01408,C0126,2024-04-19,29.46
T01409,C0047,2023-12-07,28.43
T01410,C0206,2023-03-29,42.2
T01411,C0437,2024-04-07,44.89
T01412,C0107,2024-04-27,65.22
T01413,C0275,2023-07-11,43.14
T01414,C0337,2023-06-02,99.75
T01415,C0123,2023-11-07,42.8
T01416,C0134,2023-05-17,40.61
T01417,C0107,2023-09-30,72.79
T01418,C0305,2023-05-29,189.64
T01419,C0329,2023-07-07,72.38
T01420,C0050,2023-05-21,65.06
T01421,C0337,2023-05-11,89.72
T01422,C0095,2024-03-27,47.3
T01423,C0268,2023-01-04,57.71
T01424,C0023,2024-05-05,43.04
T01425,C0054,2024-04-20,88.61
T01426,C0374,2023-09-20,114.65
T01427,C0254,2023-01-26,109.0
T01428,C0235,2024-04-03,47.06
T01429,C0059,2023-01-24,138.44
T01430,C0164,2024-05-05,47.17
T01431,C0259,2023-09-23,37.22
T01432,C0314,2023-08-17,57.29
T01433,C0216,2023-09-26,93.3
T01434,C0183,2023-05-05,36.49
T01435,C0057,2023-06-21,103.33
T01436,C0145,2023-08-22,174.12
T01437,C0423,2023-10-22,51.02
T01438,C0090,2024-02-07,69.87
T01439,C0311,2024-03-10,44.44
T01440,C0045,2023-10-02,58.62
T01441,C0257,2023-03-17,26.67
T01442,C0021,2023-11-04,255.56
T01443,C0021,2023-08-02,65.32
T01444,C0052,2024-03-06,141.65
T01445,C0338,2024-04-29,36.54
T01446,C0171,2024-01-11,150.49
T01447,C0436,2023-06-07,172.54
T01448,C0067,2023-10-29,119.27
T01449,C0113,2023-07-23,200.14
T01450,C0300,2024-04-21,38.72
T01451,C0160,2023-05-29,73.54
T01452,C0266,2023-03-16,97.59
T01453,C0320,2024-01-15,93.01
T01454,C0232,2023-08-17,173.02
T01455,C0325,2023-10-31,43.22
T01456,C0068,2023-03-03,39.49
T01457,C0028,2023-02-27,46.91
T01458,C0437,2023-10-01,191.61
T01459,C0116,2023-04-18,237.3
T01460,C0051,2023-07-06,88.23
T01461,C0181,2024-04-19,77.19
T01462,C0260,2023-08-17,94.74
T01463,C0079,2023-02-17,96.84
T01464,C0273,2023-11-15,39.0
T01465,C0108,2023-09-25,111.98
T01466,C0074,2023-08-03,70.16
T01467,C0175,2023-10-17,79.64
T01468,C0184,2023-09-11,27.31
T01469,C0023,2024-03-20,133.47
